row_index,WTUR.TmMtn.actTmVal
2137,165.64
2138,165.64
2139,165.64
2140,165.64
2141,165.64
2142,165.64
2143,165.64
2144,165.64
2145,165.64
2146,165.64
2147,165.64
2148,165.64
2149,165.64
2150,165.64
2151,165.64
2152,165.64
2153,165.64
2154,165.64
2155,165.64
2156,165.64
2157,165.64
2158,165.64
2159,165.64
2160,165.64
2161,165.64
2162,165.64
2163,165.64
2164,165.64
2165,165.64
2166,165.64
2167,165.64
2168,165.64
2169,165.64
2170,165.64
2171,165.64
2172,165.64
2173,165.64
2174,165.64
2175,165.64
2176,165.64
2177,165.64
2178,165.64
2179,165.64
2180,165.64
2181,165.64
2182,165.64
2183,165.64
2184,165.64
2185,165.64
2186,165.64
2187,165.64
2188,165.64
2189,165.64
2190,165.64
2191,165.64
2192,165.64
2193,165.64
2194,165.64
2195,165.64
2196,165.64
2197,165.64
2198,165.64
2199,165.64
2200,165.64
2201,165.64
2202,165.64
2203,165.64
2204,165.64
2205,165.64
2206,165.64
2207,165.64
2208,165.64
2209,165.64
2210,165.64
2211,165.64
2212,165.64
2213,165.64
2214,165.64
2215,165.64
2216,165.64
2217,165.64
2218,165.64
2219,165.64
2220,165.64
2221,165.64
2222,165.64
2223,165.64
2224,165.64
2225,165.64
2226,165.64
2227,165.64
2228,165.64
2229,165.64
2230,165.64
2231,165.64
2232,165.64
2233,165.64
2234,165.64
2235,165.64
2236,165.64
2237,165.64
2238,165.64
2239,165.64
2240,165.64
2241,165.64
2242,165.64
2243,165.64
2244,165.64
2245,165.64
2246,165.64
2247,165.64
2248,165.64
2249,165.64
2250,165.64
2251,165.64
2252,165.64
2253,165.64
2254,165.64
2255,165.64
2256,165.64
2257,165.64
2258,165.64
2259,165.64
2260,165.64
2261,165.64
2262,165.64
2263,165.64
2264,165.64
2265,165.64
2266,165.64
2267,165.64
2268,165.64
2269,165.64
2270,165.64
2271,165.64
2272,165.64
2273,165.64
2274,165.64
2275,165.64
2276,165.64
2277,165.64
2278,165.64
2279,165.64
2280,165.64
2281,165.64
2282,165.64
2283,165.64
2284,165.64
2285,165.64
2286,165.64
2287,165.64
2288,165.64
2289,165.64
2290,165.64
2291,165.64
2292,165.64
2293,165.64
2294,165.64
2295,165.64
2296,165.64
2297,165.64
2298,165.64
2299,165.64
2300,165.64
2301,165.64
2302,165.64
2303,165.64
2304,165.64
2305,165.64
2306,165.64
2307,165.64
2308,165.64
2309,165.64
2310,165.64
2311,165.64
2312,165.64
2313,165.64
2314,165.64
2315,165.64
2316,165.64
2317,165.64
2318,165.64
2319,165.64
2320,165.64
2321,165.64
2322,165.64
2323,165.64
2324,165.64
2325,165.64
2326,165.64
2327,165.64
2328,165.64
2329,165.64
2330,165.64
2331,165.64
2332,165.64
2333,165.64
2334,165.64
2335,165.64
2336,165.64
2337,165.64
2338,165.64
2339,165.64
2340,165.64
2341,165.64
2342,165.64
2343,165.64
2344,165.64
2345,165.64
2346,165.64
2347,165.64
2348,165.64
2349,165.64
2350,165.64
2351,165.64
2352,165.64
2353,165.64
2354,165.64
2355,165.64
2356,165.64
2357,165.64
2358,165.64
2359,165.64
2360,165.64
2361,165.64
2362,165.64
2363,165.64
2364,165.64
2365,165.64
2366,165.64
2367,165.64
2368,165.64
2369,165.64
2370,165.64
2371,165.64
2372,165.64
2373,165.64
2374,165.64
2375,165.64
2376,165.64
2377,165.64
2378,165.64
2379,165.64
2380,165.64
2381,165.64
2382,165.64
2383,165.64
2384,165.64
2385,165.64
2386,165.64
2387,165.64
2388,165.64
2389,165.64
2390,165.64
2391,165.64
2392,165.64
2393,165.64
2394,165.64
2395,165.64
2396,165.64
2397,165.64
2398,165.64
2399,165.64
2400,165.64
2401,165.64
2402,165.64
2403,165.64
2404,165.64
2405,165.64
2406,165.64
2407,165.64
2408,165.64
2409,165.64
2410,165.64
2411,165.64
2412,165.64
2413,165.64
2414,165.64
2415,165.64
2416,165.64
2417,165.64
2418,165.64
2419,165.64
2420,165.64
2421,165.64
2422,165.64
2423,165.64
2424,165.64
2425,165.64
2426,165.64
2427,165.64
2428,165.64
2429,165.64
2430,165.64
2431,165.64
2432,165.64
2433,165.64
2434,165.64
2435,165.64
2436,165.64
2437,165.64
2438,165.64
2439,165.64
2440,165.64
2441,165.64
2442,165.64
2443,165.64
2444,165.64
2445,165.64
2446,165.64
2447,165.64
2448,165.64
2449,165.64
2450,165.64
2451,165.64
2452,165.64
2453,165.64
2454,165.64
2455,165.64
2456,165.64
2457,165.64
2458,165.64
2459,165.64
2460,165.64
2461,165.64
2462,165.64
2463,165.64
2464,165.64
2465,165.64
2466,165.64
2467,165.64
2468,165.64
2469,165.64
2470,165.64
2471,165.64
2472,165.64
2473,165.64
2474,165.64
2475,165.64
2476,165.64
2477,165.64
2478,165.64
2479,165.64
2480,165.64
2481,165.64
2482,165.64
2483,165.64
2484,165.64
2485,165.64
2486,165.64
2487,165.64
2488,165.64
2489,165.64
2490,165.64
2491,165.64
2492,165.64
2493,165.64
2494,165.64
2495,165.64
2496,165.64
2497,165.64
2498,165.64
2499,165.64
2500,165.64
2501,165.64
2502,165.64
2503,165.64
2504,165.64
2505,165.64
2506,165.64
2507,165.64
2508,165.64
2509,165.64
2510,165.64
2511,165.64
2512,165.64
2513,165.64
2514,165.64
2515,165.64
2516,165.64
2517,165.64
2518,165.64
2519,165.64
2520,165.64
2521,165.64
2522,165.64
2523,165.64
2524,165.64
2525,165.64
2526,165.64
2527,165.64
2528,165.64
2529,165.64
2530,165.64
2531,165.64
2532,165.64
2533,165.64
2534,165.64
2535,165.64
2536,165.64
2537,165.64
2538,165.64
2539,165.64
2540,165.64
2541,165.64
2542,165.64
2543,165.64
2544,165.64
2545,165.64
2546,165.64
2547,165.64
2548,165.64
2549,165.64
2550,165.64
2551,165.64
2552,165.64
2553,165.64
2554,165.64
2555,165.64
2556,165.64
2557,165.64
2558,165.64
2559,165.64
2560,165.64
2561,165.64
2562,165.64
2563,165.64
2564,165.64
2565,165.64
2566,165.64
2567,165.64
2568,165.64
2569,165.64
2570,165.64
2571,165.64
2572,165.64
2573,165.64
2574,165.64
2575,165.64
2576,165.64
2577,165.64
2578,165.64
2579,165.64
2580,165.64
2581,165.64
2582,165.64
2583,165.64
2584,165.64
2585,165.64
2586,165.64
2587,165.64
2588,165.64
2589,165.64
2590,165.64
2591,165.64
2592,165.64
2593,165.64
2594,165.64
2595,165.64
2596,165.64
2597,165.64
2598,165.64
2599,165.64
2600,165.64
2601,165.64
2602,165.64
2603,165.64
2604,165.64
2605,165.64
2606,165.64
2607,165.64
2608,165.64
2609,165.64
2610,165.64
2611,165.64
2612,165.64
2613,165.64
2614,165.64
2615,165.64
2616,165.64
2617,165.64
2618,165.64
2619,165.64
2620,165.64
2621,165.64
2622,165.64
2623,165.64
2624,165.64
2625,165.64
2626,165.64
2627,165.64
2628,165.64
2629,165.64
2630,165.64
2631,165.64
2632,165.64
2633,165.64
2634,165.64
2635,165.64
2636,165.64
2637,165.64
2638,165.64
2639,165.64
2640,165.64
2641,165.64
2642,165.64
2643,165.64
2644,165.64
2645,165.64
2646,165.64
2647,165.64
2648,165.64
2649,165.64
2650,165.64
2651,165.64
2652,165.64
2653,165.64
2654,165.64
2655,165.64
2656,165.64
2657,165.64
2658,165.64
2659,165.64
2660,165.64
2661,165.64
2662,165.64
2663,165.64
2664,165.64
2665,165.64
2666,165.64
2667,165.64
2668,165.64
2669,165.64
2670,165.64
2671,165.64
2672,165.64
2673,165.64
2674,165.64
2675,165.64
2676,165.64
2677,165.64
2678,165.64
2679,165.64
2680,165.64
2681,165.64
2682,165.64
2683,165.64
2684,165.64
2685,165.64
2686,165.64
2687,165.64
2688,165.64
2689,165.64
2690,165.64
2691,165.64
2692,165.64
2693,165.64
2694,165.64
2695,165.64
2696,165.64
2697,165.64
2698,165.64
2699,165.64
2700,165.64
2701,165.64
2702,165.64
2703,165.64
2704,165.64
2705,165.64
2706,165.64
2707,165.64
2708,165.64
2709,165.64
2710,165.64
2711,165.64
2712,165.64
2713,165.64
2714,165.64
2715,165.64
2716,165.64
2717,165.64
2718,165.64
2719,165.64
2720,165.64
2721,165.64
2722,165.64
2723,165.64
2724,165.64
2725,165.64
2726,165.64
2727,165.64
2728,165.64
2729,165.64
2730,165.64
2731,165.64
2732,165.64
2733,165.64
2734,165.64
2735,165.64
2736,165.64
2737,165.64
2738,165.64
2739,165.64
2740,165.64
2741,165.64
2742,165.64
2743,165.64
2744,165.64
2745,165.64
2746,165.64
2747,165.64
2748,165.64
2749,165.64
2750,165.64
2751,165.64
2752,165.64
2753,165.64
2754,165.64
2755,165.64
2756,165.64
2757,165.64
2758,165.64
2759,165.64
2760,165.64
2761,165.64
2762,165.64
2763,165.64
2764,165.64
2765,165.64
2766,165.64
2767,165.64
2768,165.64
2769,165.64
2770,165.64
2771,165.64
2772,165.64
2773,165.64
2774,165.64
2775,165.64
2776,165.64
2777,165.64
2778,165.64
2779,165.64
2780,165.64
2781,165.64
2782,165.64
2783,165.64
2784,165.64
2785,165.64
2786,165.64
2787,165.64
2788,165.64
2789,165.64
2790,165.64
2791,165.64
2792,165.64
2793,165.64
2794,165.64
2795,165.64
2796,165.64
2797,165.64
2798,165.64
2799,165.64
2800,165.64
2801,165.64
2802,165.64
2803,165.64
2804,165.64
2805,165.64
2806,165.64
2807,165.64
2808,165.64
2809,165.64
2810,165.64
2811,165.64
2812,165.64
2813,165.64
2814,165.64
2815,165.64
2816,165.64
2817,165.64
2818,165.64
2819,165.64
2820,165.64
2821,165.64
2822,165.64
2823,165.64
2824,165.64
2825,165.64
2826,165.64
2827,165.64
2828,165.64
2829,165.64
2830,165.64
2831,165.64
2832,165.64
2833,165.64
2834,165.64
2835,165.64
2836,165.64
2837,165.64
2838,165.64
2839,165.64
2840,165.64
2841,165.64
2842,165.64
2843,165.64
2844,165.64
2845,165.64
2846,165.64
2847,165.64
2848,165.64
2849,165.64
2850,165.64
2851,165.64
2852,165.64
2853,165.64
2854,165.64
2855,165.64
2856,165.64
2857,165.64
2858,165.64
2859,165.64
2860,165.64
2861,165.64
2862,165.64
2863,165.64
2864,165.64
2865,165.64
2866,165.64
2867,165.64
2868,165.64
2869,165.64
2870,165.64
2871,165.64
2872,165.64
2873,165.64
2874,165.64
2875,165.64
2876,165.64
2877,165.64
2878,165.64
2879,165.64
2880,165.64
2881,165.64
2882,165.64
2883,165.64
2884,165.64
2885,165.64
2886,165.64
2887,165.64
2888,165.64
2889,165.64
2890,165.64
2891,165.64
2892,165.64
2893,165.64
2894,165.64
2895,165.64
2896,165.64
2897,165.64
2898,165.64
2899,165.64
2900,165.64
2901,165.64
2902,165.64
2903,165.64
2904,165.64
2905,165.64
2906,165.64
2907,165.64
2908,165.64
2909,165.64
2910,165.64
2911,165.64
2912,165.64
2913,165.64
2914,165.64
2915,165.64
2916,165.64
2917,165.64
2918,165.64
2919,165.64
2920,165.64
2921,165.64
2922,165.64
2923,165.64
2924,165.64
2925,165.64
2926,165.64
2927,165.64
2928,165.64
2929,165.64
2930,165.64
2931,165.64
2932,165.64
2933,165.64
2934,165.64
2935,165.64
2936,165.64
2937,165.64
2938,165.64
2939,165.64
2940,165.64
2941,165.64
2942,165.64
2943,165.64
2944,165.64
2945,165.64
2946,165.64
2947,165.64
2948,165.64
2949,165.64
2950,165.64
2951,165.64
2952,165.64
2953,165.64
2954,165.64
2955,165.64
2956,165.64
2957,165.64
2958,165.64
2959,165.64
2960,165.64
2961,165.64
2962,165.64
2963,165.64
2964,165.64
2965,165.64
2966,165.64
2967,165.64
2968,165.64
2969,165.64
2970,165.64
2971,165.64
2972,165.64
2973,165.64
2974,165.64
2975,165.64
2976,165.64
2977,165.64
2978,165.64
2979,165.64
2980,165.64
2981,165.64
2982,165.64
2983,165.64
2984,165.64
2985,165.64
2986,165.64
2987,165.64
2988,165.64
2989,165.64
2990,165.64
2991,165.64
2992,165.64
2993,165.64
2994,165.64
2995,165.64
2996,165.64
2997,165.64
2998,165.64
2999,165.64
3000,165.64
3001,165.64
3002,165.64
3003,165.64
3004,165.64
3005,165.64
3006,165.64
3007,165.64
3008,165.64
3009,165.64
3010,165.64
3011,165.64
3012,165.64
3013,165.64
3014,165.64
3015,165.64
3016,165.64
3017,165.64
3018,165.64
3019,165.64
3020,165.64
3021,165.64
3022,165.64
3023,165.64
3024,165.64
3025,165.64
3026,165.64
3027,165.64
3028,165.64
3029,165.64
3030,165.64
3031,165.64
3032,165.64
3033,165.64
3034,165.64
3035,165.64
3036,165.64
3037,165.64
3038,165.64
3039,165.64
3040,165.64
3041,165.64
3042,165.64
3043,165.64
3044,165.64
3045,165.64
3046,165.64
3047,165.64
3048,165.64
3049,165.64
3050,165.64
3051,165.64
3052,165.64
3053,165.64
3054,165.64
3055,165.64
3056,165.64
3057,165.64
3058,165.64
3059,165.64
3060,165.64
3061,165.64
3062,165.64
3063,165.64
3064,165.64
3065,165.64
3066,165.64
3067,165.64
3068,165.64
3069,165.64
3070,165.64
3071,165.64
3072,165.64
3073,165.64
3074,165.64
3075,165.64
3076,165.64
3077,165.64
3078,165.64
3079,165.64
3080,165.64
3081,165.64
3082,165.64
3083,165.64
3084,165.64
3085,165.64
3086,165.64
3087,165.64
3088,165.64
3089,165.64
3090,165.64
3091,165.64
3092,165.64
3093,165.64
3094,165.64
3095,165.64
3096,165.64
3097,165.64
3098,165.64
3099,165.64
3100,165.64
3101,165.64
3102,165.64
3103,165.64
3104,165.64
3105,165.64
3106,165.64
3107,165.64
3108,165.64
3109,165.64
3110,165.64
3111,165.64
3112,165.64
3113,165.64
3114,165.64
3115,165.64
3116,165.64
3117,165.64
3118,165.64
3119,165.64
3120,165.64
3121,165.64
3122,165.64
3123,165.64
3124,165.64
3125,165.64
3126,165.64
3127,165.64
3128,165.64
3129,165.64
3130,165.64
3131,165.64
3132,165.64
3133,165.64
3134,165.64
3135,165.64
3136,165.64
3137,165.64
3138,165.64
3139,165.64
3140,165.64
3141,165.64
3142,165.64
3143,165.64
3144,165.64
3145,165.64
3146,165.64
3147,165.64
3148,165.64
3149,165.64
3150,165.64
3151,165.64
3152,165.64
3153,165.64
3154,165.64
3155,165.64
3156,165.64
3157,165.64
3158,165.64
3159,165.64
3160,165.64
3161,165.64
3162,165.64
3163,165.64
3164,165.64
3165,165.64
3166,165.64
3167,165.64
3168,165.64
3169,165.64
3170,165.64
3171,165.64
3172,165.64
3173,165.64
3174,165.64
3175,165.64
3176,165.64
3177,165.64
3178,165.64
3179,165.64
3180,165.64
3181,165.64
3182,165.64
3183,165.64
3184,165.64
3185,165.64
3186,165.64
3187,165.64
3188,165.64
3189,165.64
3190,165.64
3191,165.64
3192,165.64
3193,165.64
3194,165.64
3195,165.64
3196,165.64
3197,165.64
3198,165.64
3199,165.64
3200,165.64
3201,165.64
3202,165.64
3203,165.64
3204,165.64
3205,165.64
3206,165.64
3207,165.64
3208,165.64
3209,165.64
3210,165.64
3211,165.64
3212,165.64
3213,165.64
3214,165.64
3215,165.64
3216,165.64
3217,165.64
3218,165.64
3219,165.64
3220,165.64
3221,165.64
3222,165.64
3223,165.64
3224,165.64
3225,165.64
3226,165.64
3227,165.64
3228,165.64
3229,165.64
3230,165.64
3231,165.64
3232,165.64
3233,165.64
3234,165.64
3235,165.64
3236,165.64
3237,165.64
3238,165.64
3239,165.64
3240,165.64
3241,165.64
3242,165.64
3243,165.64
3244,165.64
3245,165.64
3246,165.64
3247,165.64
3248,165.64
3249,165.64
3250,165.64
3251,165.64
3252,165.64
3253,165.64
3254,165.64
3255,165.64
3256,165.64
3257,165.64
3258,165.64
3259,165.64
3260,165.64
3261,165.64
3262,165.64
3263,165.64
3264,165.64
3265,165.64
3266,165.64
3267,165.64
3268,165.64
3269,165.64
3270,165.64
3271,165.64
3272,165.64
3273,165.64
3274,165.64
3275,165.64
3276,165.64
3277,165.64
3278,165.64
3279,165.64
3280,165.64
3281,165.64
3282,165.64
3283,165.64
3284,165.64
3285,165.64
3286,165.64
3287,165.64
3288,165.64
3289,165.64
3290,165.64
3291,165.64
3292,165.64
3293,165.64
3294,165.64
3295,165.64
3296,165.64
3297,165.64
3298,165.64
3299,165.64
3300,165.64
3301,165.64
3302,165.64
3303,165.64
3304,165.64
3305,165.64
3306,165.64
3307,165.64
3308,165.64
3309,165.64
3310,165.64
3311,165.64
3312,165.64
3313,165.64
3314,165.64
3315,165.64
3316,165.64
3317,165.64
3318,165.64
3319,165.64
3320,165.64
3321,165.64
3322,165.64
3323,165.64
3324,165.64
3325,165.64
3326,165.64
3327,165.64
3328,165.64
3329,165.64
3330,165.64
3331,165.64
3332,165.64
3333,165.64
3334,165.64
3335,165.64
3336,165.64
3337,165.64
3338,165.64
3339,165.64
3340,165.64
3341,165.64
3342,165.64
3343,165.64
3344,165.64
3345,165.64
3346,165.64
3347,165.64
3348,165.64
3349,165.64
3350,165.64
3351,165.64
3352,165.64
3353,165.64
3354,165.64
3355,165.64
3356,165.64
3357,165.64
3358,165.64
3359,165.64
3360,165.64
3361,165.64
3362,165.64
3363,165.64
3364,165.64
3365,165.64
3366,165.64
3367,165.64
3368,165.64
3369,165.64
3370,165.64
3371,165.64
3372,165.64
3373,165.64
3374,165.64
3375,165.64
3376,165.64
3377,165.64
3378,165.64
3379,165.64
3380,165.64
3381,165.64
3382,165.64
3383,165.64
3384,165.64
3385,165.64
3386,165.64
3387,165.64
3388,165.64
3389,165.64
3390,165.64
3391,165.64
3392,165.64
3393,165.64
3394,165.64
3395,165.64
3396,165.64
3397,165.64
3398,165.64
3399,165.64
3400,165.64
3401,165.64
3402,165.64
3403,165.64
3404,165.64
3405,165.64
3406,165.64
3407,165.64
3408,165.64
3409,165.64
3410,165.64
3411,165.64
3412,165.64
3413,165.64
3414,165.64
3415,165.64
3416,165.64
3417,165.64
3418,165.64
3419,165.64
3420,165.64
3421,165.64
3422,165.64
3423,165.64
3424,165.64
3425,165.64
3426,165.64
3427,165.64
3428,165.64
3429,165.64
3430,165.64
3431,165.64
3432,165.64
3433,165.64
3434,165.64
3435,165.64
3436,165.64
3437,165.64
3438,165.64
3439,165.64
3440,165.64
3441,165.64
3442,165.64
3443,165.64
3444,165.64
3445,165.64
3446,165.64
3447,165.64
3448,165.64
3449,165.64
3450,165.64
3451,165.64
3452,165.64
3453,165.64
3454,165.64
3455,165.64
3456,165.64
3457,165.64
3458,165.64
3459,165.64
3460,165.64
3461,165.64
3462,165.64
3463,165.64
3464,165.64
3465,165.64
3466,165.64
3467,165.64
3468,165.64
3469,165.64
3470,165.64
3471,165.64
3472,165.64
3473,165.64
3474,165.64
3475,165.64
3476,165.64
3477,165.64
3478,165.64
3479,165.64
3480,165.64
3481,165.64
3482,165.64
3483,165.64
3484,165.64
3485,165.64
3486,165.64
3487,165.64
3488,165.64
3489,165.64
3490,165.64
3491,165.64
3492,165.64
3493,165.64
3494,165.64
3495,165.64
3496,165.64
3497,165.64
3498,165.64
3499,165.64
3500,165.64
3501,165.64
3502,165.64
3503,165.64
3504,165.64
3505,165.64
3506,165.64
3507,165.64
3508,165.64
3509,165.64
3510,165.64
3511,165.64
3512,165.64
3513,165.64
3514,165.64
3515,165.64
3516,165.64
3517,165.64
3518,165.64
3519,165.64
3520,165.64
3521,165.64
3522,165.64
3523,165.64
3524,165.64
3525,165.64
3526,165.64
3527,165.64
3528,165.64
3529,165.64
3530,165.64
3531,165.64
3532,165.64
3533,165.64
3534,165.64
3535,165.64
3536,165.64
3537,165.64
3538,165.64
3539,165.64
3540,165.64
3541,165.64
3542,165.64
3543,165.64
3544,165.64
3545,165.64
3546,165.64
3547,165.64
3548,165.64
3549,165.64
3550,165.64
3551,165.64
3552,165.64
3553,165.64
3554,165.64
3555,165.64
3556,165.64
3557,165.64
3558,165.64
3559,165.64
3560,165.64
3561,165.64
3562,165.64
3563,165.64
3564,165.64
3565,165.64
3566,165.64
3567,165.64
3568,165.64
3569,165.64
3570,165.64
3571,165.64
3572,165.64
3573,165.64
3574,165.64
3575,165.64
3576,165.64
3577,165.64
3578,165.64
3579,165.64
3580,165.64
3581,165.64
3582,165.64
3583,165.64
3584,165.64
3585,165.64
3586,165.64
3587,165.64
3588,165.64
3589,165.64
3590,165.64
3591,165.64
3592,165.64
3593,165.64
3594,165.64
3595,165.64
3596,165.64
3597,165.64
3598,165.64
3599,165.64
3600,165.64
3601,165.64
3602,165.64
3603,165.64
3604,165.64
3605,165.64
3606,165.64
3607,165.64
3608,165.64
3609,165.64
3610,165.64
3611,165.64
3612,165.64
3613,165.64
3614,165.64
3615,165.64
3616,165.64
3617,165.64
3618,165.64
3619,165.64
3620,165.64
3621,165.64
3622,165.64
3623,165.64
3624,165.64
3625,165.64
3626,165.64
3627,165.64
3628,165.64
3629,165.64
3630,165.64
3631,165.64
3632,165.64
3633,165.64
3634,165.64
3635,165.64
3636,165.64
3637,165.64
3638,165.64
3639,165.64
3640,165.64
3641,165.64
3642,165.64
3643,165.64
3644,165.64
3645,165.64
3646,165.64
3647,165.64
3648,165.64
3649,165.64
3650,165.64
3651,165.64
3652,165.64
3653,165.64
3654,165.64
3655,165.64
3656,165.64
3657,165.64
3658,165.64
3659,165.64
3660,165.64
3661,165.64
3662,165.64
3663,165.64
3664,165.64
3665,165.64
3666,165.64
3667,165.64
3668,165.64
3669,165.64
3670,165.64
3671,165.64
3672,165.64
3673,165.64
3674,165.64
3675,165.64
3676,165.64
3677,165.64
3678,165.64
3679,165.64
3680,165.64
3681,165.64
3682,165.64
3683,165.64
3684,165.64
3685,165.64
3686,165.64
3687,165.64
3688,165.64
3689,165.64
3690,165.64
3691,165.64
3692,165.64
3693,165.64
3694,165.64
3695,165.64
3696,165.64
3697,165.64
3698,165.64
3699,165.64
3700,165.64
3701,165.64
3702,165.64
3703,165.64
3704,165.64
3705,165.64
3706,165.64
3707,165.64
3708,165.64
3709,165.64
3710,165.64
3711,165.64
3712,165.64
3713,165.64
3714,165.64
3715,165.64
3716,165.64
3717,165.64
3718,165.64
3719,165.64
3720,165.64
3721,165.64
3722,165.64
3723,165.64
3724,165.64
3725,165.64
3726,165.64
3727,165.64
3728,165.64
3729,165.64
3730,165.64
3731,165.64
3732,165.64
3733,165.64
3734,165.64
3735,165.64
3736,165.64
3737,165.64
3738,165.64
3739,165.64
3740,165.64
3741,165.64
3742,165.64
3743,165.64
3744,165.64
3745,165.64
3746,165.64
3747,165.64
3748,165.64
3749,165.64
3750,165.64
3751,165.64
3752,165.64
3753,165.64
3754,165.64
3755,165.64
3756,165.64
3757,165.64
3758,165.64
3759,165.64
3760,165.64
3761,165.64
3762,165.64
3763,165.64
3764,165.64
3765,165.64
3766,165.64
3767,165.64
3768,165.64
3769,165.64
3770,165.64
3771,165.64
3772,165.64
3773,165.64
3774,165.64
3775,165.64
3776,165.64
3777,165.64
3778,165.64
3779,165.64
3780,165.64
3781,165.64
3782,165.64
3783,165.64
3784,165.64
3785,165.64
3786,165.64
3787,165.64
3788,165.64
3789,165.64
3790,165.64
3791,165.64
3792,165.64
3793,165.64
3794,165.64
3795,165.64
3796,165.64
3797,165.64
3798,165.64
3799,165.64
3800,165.64
3801,165.64
3802,165.64
3803,165.64
3804,165.64
3805,165.64
3806,165.64
3807,165.64
3808,165.64
3809,165.64
3810,165.64
3811,165.64
3812,165.64
3813,165.64
3814,165.64
3815,165.64
3816,165.64
3817,165.64
3818,165.64
3819,165.64
3820,165.64
3821,165.64
3822,165.64
3823,165.64
3824,165.64
3825,165.64
3826,165.64
3827,165.64
3828,165.64
3829,165.64
3830,165.64
3831,165.64
3832,165.64
3833,165.64
3834,165.64
3835,165.64
3836,165.64
3837,165.64
3838,165.64
3839,165.64
3840,165.64
3841,165.64
3842,165.64
3843,165.64
3844,165.64
3845,165.64
3846,165.64
3847,165.64
3848,165.64
3849,165.64
3850,165.64
3851,165.64
3852,165.64
3853,165.64
3854,165.64
3855,165.64
3856,165.64
3857,165.64
3858,165.64
3859,165.64
3860,165.64
3861,165.64
3862,165.64
3863,165.64
3864,165.64
3865,165.64
3866,165.64
3867,165.64
3868,165.64
3869,165.64
3870,165.64
3871,165.64
3872,165.64
3873,165.64
3874,165.64
3875,165.64
3876,165.64
3877,165.64
3878,165.64
3879,165.64
3880,165.64
3881,165.64
3882,165.64
3883,165.64
3884,165.64
3885,165.64
3886,165.64
3887,165.64
3888,165.64
3889,165.64
3890,165.64
3891,165.64
3892,165.64
3893,165.64
3894,165.64
3895,165.64
3896,165.64
3897,165.64
3898,165.64
3899,165.64
3900,165.64
3901,165.64
3902,165.64
3903,165.64
3904,165.64
3905,165.64
3906,165.64
3907,165.64
3908,165.64
3909,165.64
3910,165.64
3911,165.64
3912,165.64
3913,165.64
3914,165.64
3915,165.64
3916,165.64
3917,165.64
3918,165.64
3919,165.64
3920,165.64
3921,165.64
3922,165.64
3923,165.64
3924,165.64
3925,165.64
3926,165.64
3927,165.64
3928,165.64
3929,165.64
3930,165.64
3931,165.64
3932,165.64
3933,165.64
3934,165.64
3935,165.64
3936,165.64
3937,165.64
3938,165.64
3939,165.64
3940,165.64
3941,165.64
3942,165.64
3943,165.64
3944,165.64
3945,165.64
3946,165.64
3947,165.64
3948,165.64
3949,165.64
3950,165.64
3951,165.64
3952,165.64
3953,165.64
3954,165.64
3955,165.64
3956,165.64
3957,165.64
3958,165.64
3959,165.64
3960,165.64
3961,165.64
3962,165.64
3963,165.64
3964,165.64
3965,165.64
3966,165.64
3967,165.64
3968,165.64
3969,165.64
3970,165.64
3971,165.64
3972,165.64
3973,165.64
3974,165.64
3975,165.64
3976,165.64
3977,165.64
3978,165.64
3979,165.64
3980,165.64
3981,165.64
3982,165.64
3983,165.64
3984,165.64
3985,165.64
3986,165.64
3987,165.64
3988,165.64
3989,165.64
3990,165.64
3991,165.64
3992,165.64
3993,165.64
3994,165.64
3995,165.64
3996,165.64
3997,165.64
3998,165.64
3999,165.64
4000,165.64
4001,165.64
4002,165.64
4003,165.64
4004,165.64
4005,165.64
4006,165.64
4007,165.64
4008,165.64
4009,165.64
4010,165.64
4011,165.64
4012,165.64
4013,165.64
4014,165.64
4015,165.64
4016,165.64
4017,165.64
4018,165.64
4019,165.64
4020,165.64
4021,165.64
4022,165.64
4023,165.64
4024,165.64
4025,165.64
4026,165.64
4027,165.64
4028,165.64
4029,165.64
4030,165.64
4031,165.64
4032,165.64
4033,165.64
4034,165.64
4035,165.64
4036,165.64
4037,165.64
4038,165.64
4039,165.64
4040,165.64
4041,165.64
4042,165.64
4043,165.64
4044,165.64
4045,165.64
4046,165.64
4047,165.64
4048,165.64
4049,165.64
4050,165.64
4051,165.64
4052,165.64
4053,165.64
4054,165.64
4055,165.64
4056,165.64
4057,165.64
4058,165.64
4059,165.64
4060,165.64
4061,165.64
4062,165.64
4063,165.64
4064,165.64
4065,165.64
4066,165.64
4067,165.64
4068,165.64
4069,165.64
4070,165.64
4071,165.64
4072,165.64
4073,165.64
4074,165.64
4075,165.64
4076,165.64
4077,165.64
4078,165.64
4079,165.64
4080,165.64
4081,165.64
4082,165.64
4083,165.64
4084,165.64
4085,165.64
4086,165.64
4087,165.64
4088,165.64
4089,165.64
4090,165.64
4091,165.64
4092,165.64
4093,165.64
4094,165.64
4095,165.64
4096,165.64
4097,165.64
4098,165.64
4099,165.64
4100,165.64
4101,165.64
4102,165.64
4103,165.64
4104,165.64
4105,165.64
4106,165.64
4107,165.64
4108,165.64
4109,165.64
4110,165.64
4111,165.64
4112,165.64
4113,165.64
4114,165.64
4115,165.64
4116,165.64
4117,165.64
4118,165.64
4119,165.64
4120,165.64
4121,165.64
4122,165.64
4123,165.64
4124,165.64
4125,165.64
4126,165.64
4127,165.64
4128,165.64
4129,165.64
4130,165.64
4131,165.64
4132,165.64
4133,165.64
