row_index,WROT.PtAngVal.Bl3
2138,0.25
2139,0.25
2140,0.25
2141,0.25
2142,0.25
2143,0.25
2144,0.25
2145,0.25
2146,0.25
2147,0.25
2148,0.25
2149,0.25
2150,0.25
2151,0.25
2152,0.25
2153,0.25
2154,0.25
2155,0.25
2156,0.25
2157,0.25
2158,0.25
2159,0.25
2160,0.25
2161,0.25
2162,0.25
2163,0.23
2164,0.23
2165,0.23
2166,0.23
2167,0.23
2168,0.23
2169,0.23
2170,0.23
2171,0.25
2172,0.25
2173,0.25
2174,0.25
2175,0.25
2176,0.25
2177,0.25
2178,0.25
2179,0.31
2180,0.31
2181,0.31
2182,0.31
2183,0.31
2184,0.31
2185,0.31
2186,0.31
2187,0.31
2188,0.31
2189,0.31
2190,0.31
2191,0.31
2192,0.31
2193,0.31
2194,0.31
2195,0.31
2196,0.31
2197,0.31
2198,0.31
2199,0.31
2200,0.31
2201,0.31
2202,0.31
2203,0.31
2204,0.31
2205,0.31
2206,0.31
2207,0.31
2208,0.31
2209,0.31
2210,0.31
2211,0.31
2212,0.31
2213,0.31
2214,0.31
2215,0.31
2216,0.31
2217,0.31
2218,0.31
2219,0.31
2220,0.31
2221,0.31
2222,0.31
2223,0.31
2224,0.31
2225,0.31
2226,0.31
2227,0.31
2228,0.31
2229,0.31
2230,0.31
2231,0.31
2232,0.31
2233,0.31
2234,0.31
2235,0.31
2236,0.31
2237,0.31
2238,0.31
2239,0.31
2240,0.31
2241,0.31
2242,0.31
2243,0.31
2244,0.31
2245,0.31
2246,0.31
2247,0.31
2248,0.31
2249,0.31
2250,0.31
2251,0.31
2252,0.31
2253,0.31
2254,0.31
2255,0.31
2256,0.31
2257,0.31
2258,0.31
2259,0.31
2260,0.31
2261,0.31
2262,0.31
2263,0.31
2264,0.31
2265,0.31
2266,0.31
2267,0.31
2268,0.31
2269,0.31
2270,0.31
2271,0.31
2272,0.31
2273,0.31
2274,0.31
2275,0.31
2276,0.31
2277,0.31
2278,0.31
2279,0.31
2280,0.31
2281,0.31
2282,0.31
2283,0.31
2284,0.31
2285,0.31
2286,0.31
2287,0.31
2288,0.31
2289,0.31
2290,0.31
2291,0.31
2292,0.31
2293,0.31
2294,0.31
2295,0.31
2296,0.31
2297,0.31
2298,0.31
2299,0.31
2300,0.31
2301,0.31
2302,0.31
2303,0.31
2304,0.31
2305,0.31
2306,0.31
2307,0.31
2308,0.31
2309,0.31
2310,0.31
2311,0.31
2312,0.31
2313,0.31
2314,0.31
2315,0.31
2316,0.31
2317,0.31
2318,0.31
2319,0.31
2320,0.31
2321,0.31
2322,0.31
2323,0.31
2324,0.31
2325,0.31
2326,0.31
2327,0.31
2328,0.31
2329,0.31
2330,0.31
2331,0.31
2332,0.31
2333,0.31
2334,0.31
2335,0.31
2336,0.31
2337,0.31
2338,0.31
2339,0.31
2340,0.31
2341,0.31
2342,0.31
2343,0.31
2344,0.31
2345,0.31
2346,0.31
2347,0.31
2348,0.31
2349,0.31
2350,0.31
2351,0.31
2352,0.31
2353,0.31
2354,0.31
2355,0.31
2356,0.31
2357,0.31
2358,0.31
2359,0.31
2360,0.31
2361,0.31
2362,0.31
2363,0.31
2364,0.31
2365,0.31
2366,0.31
2367,0.31
2368,0.31
2369,0.31
2370,0.31
2371,0.31
2372,0.31
2373,0.31
2374,0.31
2375,0.31
2376,0.31
2377,0.31
2378,0.31
2379,0.31
2380,0.31
2381,0.31
2382,0.31
2383,0.31
2384,0.31
2385,0.31
2386,0.31
2387,0.31
2388,0.31
2389,0.31
2390,0.31
2391,0.31
2392,0.31
2393,0.31
2394,0.31
2395,0.31
2396,0.31
2397,0.31
2398,0.31
2399,0.31
2400,0.31
2401,0.31
2402,0.31
2403,0.31
2404,0.31
2405,0.31
2406,0.31
2407,0.31
2408,0.31
2409,0.31
2410,0.31
2411,0.31
2412,0.31
2413,0.31
2414,0.31
2415,0.31
2416,0.31
2417,0.31
2418,0.31
2419,0.31
2420,0.31
2421,0.31
2422,0.31
2423,0.31
2424,0.31
2425,0.31
2426,0.31
2427,0.31
2428,0.31
2429,0.31
2430,0.31
2431,0.31
2432,0.31
2433,0.31
2434,0.31
2435,0.31
2436,0.31
2437,0.31
2438,0.31
2439,0.31
2440,0.31
2441,0.31
2442,0.31
2443,0.31
2444,0.31
2445,0.31
2446,0.31
2447,0.31
2448,0.31
2449,0.31
2450,0.31
2451,0.31
2452,0.31
2453,0.31
2454,0.31
2455,0.31
2456,0.31
2457,0.31
2458,0.31
2459,0.31
2460,0.31
2461,0.31
2462,0.31
2463,0.31
2464,0.31
2465,0.31
2466,0.31
2467,0.31
2468,0.31
2469,0.31
2470,0.31
2471,0.31
2472,0.31
2473,0.31
2474,0.31
2475,0.31
2476,0.31
2477,0.31
2478,0.31
2479,0.31
2480,0.31
2481,0.31
2482,0.31
2483,0.31
2484,0.31
2485,0.31
2486,0.31
2487,0.31
2488,0.31
2489,0.31
2490,0.31
2491,0.31
2492,0.31
2493,0.31
2494,0.31
2495,0.31
2496,0.31
2497,0.31
2498,0.31
2499,0.31
2500,0.31
2501,0.31
2502,0.31
2503,0.31
2504,0.31
2505,0.31
2506,0.31
2507,0.31
2508,0.31
2509,0.31
2510,0.31
2511,0.31
2512,0.31
2513,0.31
2514,0.31
2515,0.31
2516,0.31
2517,0.31
2518,0.31
2519,0.31
2520,0.31
2521,0.31
2522,0.31
2523,0.31
2524,0.31
2525,0.31
2526,0.31
2527,0.31
2528,0.31
2529,0.31
2530,0.31
2531,0.31
2532,0.31
2533,0.31
2534,0.31
2535,0.31
2536,0.31
2537,0.31
2538,0.31
2539,0.31
2540,0.31
2541,0.31
2542,0.31
2543,0.31
2544,0.31
2545,0.31
2546,0.31
2547,0.31
2548,0.31
2549,0.31
2550,0.31
2551,0.31
2552,0.31
2553,0.31
2554,0.31
2555,0.31
2556,0.31
2557,0.31
2558,0.31
2559,0.31
2560,0.31
2561,0.31
2562,0.31
2563,0.31
2564,0.31
2565,0.31
2566,0.31
2567,0.31
2568,0.31
2569,0.31
2570,0.31
2571,0.31
2572,0.31
2573,0.31
2574,0.31
2575,0.31
2576,0.31
2577,0.31
2578,0.31
2579,0.31
2580,0.31
2581,0.31
2582,0.31
2583,0.31
2584,0.31
2585,0.31
2586,0.31
2587,0.31
2588,0.31
2589,0.31
2590,0.31
2591,0.31
2592,0.31
2593,0.31
2594,0.31
2595,0.31
2596,0.31
2597,0.31
2598,0.31
2599,0.31
2600,0.31
2601,0.31
2602,0.31
2603,0.31
2604,0.31
2605,0.31
2606,0.31
2607,0.31
2608,0.31
2609,0.31
2610,0.31
2611,0.31
2612,0.31
2613,0.31
2614,0.31
2615,0.31
2616,0.31
2617,0.31
2618,0.31
2619,0.31
2620,0.31
2621,0.31
2622,0.31
2623,0.31
2624,0.31
2625,0.31
2626,0.31
2627,0.31
2628,0.31
2629,0.31
2630,0.31
2631,0.31
2632,0.31
2633,0.31
2634,0.31
2635,0.31
2636,0.31
2637,0.31
2638,0.31
2639,0.31
2640,0.31
2641,0.31
2642,0.31
2643,0.31
2644,0.31
2645,0.31
2646,0.31
2647,0.31
2648,0.31
2649,0.31
2650,0.31
2651,0.31
2652,0.31
2653,0.31
2654,0.31
2655,0.31
2656,0.31
2657,0.31
2658,0.31
2659,0.31
2660,0.31
2661,0.31
2662,0.31
2663,0.31
2664,0.31
2665,0.31
2666,0.31
2667,0.31
2668,0.31
2669,0.31
2670,0.31
2671,0.31
2672,0.31
2673,0.31
2674,0.31
2675,0.31
2676,0.31
2677,0.31
2678,0.31
2679,0.31
2680,0.31
2681,0.31
2682,0.31
2683,0.31
2684,0.31
2685,0.31
2686,0.31
2687,0.31
2688,0.31
2689,0.31
2690,0.31
2691,0.31
2692,0.31
2693,0.31
2694,0.31
2695,0.31
2696,0.31
2697,0.31
2698,0.31
2699,0.31
2700,0.31
2701,0.31
2702,0.31
2703,0.31
2704,0.31
2705,0.31
2706,0.31
2707,0.31
2708,0.31
2709,0.31
2710,0.31
2711,0.31
2712,0.31
2713,0.31
2714,0.31
2715,0.31
2716,0.31
2717,0.31
2718,0.31
2719,0.31
2720,0.31
2721,0.31
2722,0.31
2723,0.31
2724,0.31
2725,0.31
2726,0.31
2727,0.31
2728,0.31
2729,0.31
2730,0.31
2731,0.31
2732,0.31
2733,0.31
2734,0.31
2735,0.31
2736,0.31
2737,0.31
2738,0.31
2739,0.31
2740,0.31
2741,0.31
2742,0.31
2743,0.31
2744,0.31
2745,0.31
2746,0.31
2747,0.31
2748,0.31
2749,0.31
2750,0.31
2751,0.31
2752,0.31
2753,0.31
2754,0.31
2755,0.31
2756,0.31
2757,0.31
2758,0.31
2759,0.31
2760,0.31
2761,0.31
2762,0.31
2763,0.31
2764,0.31
2765,0.31
2766,0.31
2767,0.31
2768,0.31
2769,0.31
2770,0.31
2771,0.31
2772,0.31
2773,0.31
2774,0.31
2775,0.31
2776,0.31
2777,0.31
2778,0.31
2779,0.31
2780,0.31
2781,0.31
2782,0.31
2783,0.31
2784,0.31
2785,0.31
2786,0.31
2787,0.31
2788,0.31
2789,0.31
2790,0.31
2791,0.31
2792,0.31
2793,0.31
2794,0.31
2795,0.31
2796,0.31
2797,0.31
2798,0.31
2799,0.31
2800,0.31
2801,0.31
2802,0.31
2803,0.31
2804,0.31
2805,0.31
2806,0.31
2807,0.31
2808,0.31
2809,0.31
2810,0.31
2811,0.31
2812,0.31
2813,0.31
2814,0.31
2815,0.31
2816,0.31
2817,0.31
2818,0.31
2819,0.31
2820,0.31
2821,0.31
2822,0.31
2823,0.31
2824,0.31
2825,0.31
2826,0.31
2827,0.31
2828,0.31
2829,0.31
2830,0.31
2831,0.31
2832,0.31
2833,0.31
2834,0.31
2835,0.31
2836,0.31
2837,0.31
2838,0.31
2839,0.31
2840,0.31
2841,0.31
2842,0.31
2843,0.31
2844,0.31
2845,0.31
2846,0.31
2847,0.31
2848,0.31
2849,0.31
2850,0.31
2851,0.31
2852,0.31
2853,0.31
2854,0.31
2855,0.31
2856,0.31
2857,0.31
2858,0.31
2859,0.31
2860,0.31
2861,0.31
2862,0.31
2863,0.31
2864,0.31
2865,0.31
2866,0.31
2867,0.31
2868,0.31
2869,0.31
2870,0.31
2871,0.31
2872,0.31
2873,0.31
2874,0.31
2875,0.31
2876,0.31
2877,0.31
2878,0.31
2879,0.31
2880,0.31
2881,0.31
2882,0.31
2883,0.31
2884,0.31
2885,0.31
2886,0.31
2887,0.31
2888,0.31
2889,0.31
2890,0.31
2891,0.31
2892,0.31
2893,0.31
2894,0.31
2895,0.31
2896,0.31
2897,0.31
2898,0.31
2899,0.31
2900,0.31
2901,0.31
2902,0.31
2903,0.31
2904,0.31
2905,0.31
2906,0.31
2907,0.31
2908,0.31
2909,0.31
2910,0.31
2911,0.31
2912,0.31
2913,0.31
2914,0.31
2915,0.31
2916,0.31
2917,0.31
2918,0.31
2919,0.31
2920,0.31
2921,0.31
2922,0.31
2923,0.31
2924,0.31
2925,0.31
2926,0.31
2927,0.31
2928,0.31
2929,0.31
2930,0.31
2931,0.31
2932,0.31
2933,0.31
2934,0.31
2935,0.31
2936,0.31
2937,0.31
2938,0.31
2939,0.31
2940,0.31
2941,0.31
2942,0.31
2943,0.31
2944,0.31
2945,0.31
2946,0.31
2947,0.31
2948,0.31
2949,0.31
2950,0.31
2951,0.31
2952,0.31
2953,0.31
2954,0.31
2955,0.31
2956,0.31
2957,0.31
2958,0.31
2959,0.31
2960,0.31
2961,0.31
2962,0.31
2963,0.31
2964,0.31
2965,0.31
2966,0.31
2967,0.31
2968,0.31
2969,0.31
2970,0.31
2971,0.31
2972,0.31
2973,0.31
2974,0.31
2975,0.31
2976,0.31
2977,0.31
2978,0.31
2979,0.31
2980,0.31
2981,0.31
2982,0.31
2983,0.31
2984,0.31
2985,0.31
2986,0.31
2987,0.31
2988,0.31
2989,0.31
2990,0.31
2991,0.31
2992,0.31
2993,0.31
2994,0.31
2995,0.31
2996,0.31
2997,0.31
2998,0.31
2999,0.31
3000,0.31
3001,0.31
3002,0.31
3003,0.31
3004,0.31
3005,0.31
3006,0.31
3007,0.31
3008,0.31
3009,0.31
3010,0.31
3011,0.31
3012,0.31
3013,0.31
3014,0.31
3015,0.31
3016,0.31
3017,0.31
3018,0.31
3019,0.31
3020,0.31
3021,0.31
3022,0.31
3023,0.31
3024,0.31
3025,0.31
3026,0.31
3027,0.31
3028,0.31
3029,0.31
3030,0.31
3031,0.31
3032,0.31
3033,0.31
3034,0.31
3035,0.31
3036,0.31
3037,0.31
3038,0.31
3039,0.31
3040,0.31
3041,0.31
3042,0.31
3043,0.31
3044,0.31
3045,0.31
3046,0.31
3047,0.31
3048,0.31
3049,0.31
3050,0.31
3051,0.31
3052,0.31
3053,0.31
3054,0.31
3055,0.31
3056,0.31
3057,0.31
3058,0.31
3059,0.31
3060,0.31
3061,0.31
3062,0.31
3063,0.31
3064,0.31
3065,0.31
3066,0.31
3067,0.31
3068,0.31
3069,0.31
3070,0.31
3071,0.31
3072,0.31
3073,0.31
3074,0.31
3075,0.31
3076,0.31
3077,0.31
3078,0.31
3079,0.31
3080,0.31
3081,0.31
3082,0.31
3083,0.31
3084,0.31
3085,0.31
3086,0.31
3087,0.31
3088,0.31
3089,0.31
3090,0.31
3091,0.31
3092,0.31
3093,0.31
3094,0.31
3095,0.31
3096,0.31
3097,0.31
3098,0.31
3099,0.31
3100,0.31
3101,0.31
3102,0.31
3103,0.31
3104,0.31
3105,0.31
3106,0.31
3107,0.31
3108,0.31
3109,0.31
3110,0.31
3111,0.31
3112,0.31
3113,0.31
3114,0.31
3115,0.31
3116,0.31
3117,0.31
3118,0.31
3119,0.31
3120,0.31
3121,0.31
3122,0.31
3123,0.31
3124,0.31
3125,0.31
3126,0.31
3127,0.31
3128,0.31
3129,0.31
3130,0.31
3131,0.31
3132,0.31
3133,0.31
3134,0.31
3135,0.31
3136,0.31
3137,0.31
3138,0.31
3139,0.31
3140,0.31
3141,0.31
3142,0.31
3143,0.31
3144,0.31
3145,0.31
3146,0.31
3147,0.31
3148,0.31
3149,0.31
3150,0.31
3151,0.31
3152,0.31
3153,0.31
3154,0.31
3155,0.31
3156,0.31
3157,0.31
3158,0.31
3159,0.31
3160,0.31
3161,0.31
3162,0.31
3163,0.31
3164,0.31
3165,0.31
3166,0.31
3167,0.31
3168,0.31
3169,0.31
3170,0.31
3171,0.31
3172,0.31
3173,0.31
3174,0.31
3175,0.31
3176,0.31
3177,0.31
3178,0.31
3179,0.31
3180,0.31
3181,0.31
3182,0.31
3183,0.31
3184,0.31
3185,0.31
3186,0.31
3187,0.31
3188,0.31
3189,0.31
3190,0.31
3191,0.31
3192,0.31
3193,0.31
3194,0.31
3195,0.31
3196,0.31
3197,0.31
3198,0.31
3199,0.31
3200,0.31
3201,0.31
3202,0.31
3203,0.31
3204,0.31
3205,0.31
3206,0.31
3207,0.31
3208,0.31
3209,0.31
3210,0.31
3211,0.31
3212,0.31
3213,0.31
3214,0.31
3215,0.31
3216,0.31
3217,0.31
3218,0.31
3219,0.31
3220,0.31
3221,0.31
3222,0.31
3223,0.31
3224,0.31
3225,0.31
3226,0.31
3227,0.31
3228,0.31
3229,0.31
3230,0.31
3231,0.31
3232,0.31
3233,0.31
3234,0.31
3235,0.31
3236,0.31
3237,0.31
3238,0.31
3239,0.31
3240,0.31
3241,0.31
3242,0.31
3243,0.31
3244,0.31
3245,0.31
3246,0.31
3247,0.31
3248,0.31
3249,0.31
3250,0.31
3251,0.31
3252,0.31
3253,0.31
3254,0.31
3255,0.31
3256,0.31
3257,0.31
3258,0.31
3259,0.31
3260,0.31
3261,0.31
3262,0.31
3263,0.31
3264,0.31
3265,0.31
3266,0.31
3267,0.31
3268,0.31
3269,0.31
3270,0.31
3271,0.31
3272,0.31
3273,0.31
3274,0.31
3275,0.31
3276,0.31
3277,0.31
3278,0.31
3279,0.31
3280,0.31
3281,0.31
3282,0.31
3283,0.31
3284,0.31
3285,0.31
3286,0.31
3287,0.31
3288,0.31
3289,0.31
3290,0.31
3291,0.31
3292,0.31
3293,0.31
3294,0.31
3295,0.31
3296,0.31
3297,0.31
3298,0.31
3299,0.31
3300,0.31
3301,0.31
3302,0.31
3303,0.31
3304,0.31
3305,0.31
3306,0.31
3307,0.31
3308,0.31
3309,0.31
3310,0.31
3311,0.31
3312,0.31
3313,0.31
3314,0.31
3315,0.31
3316,0.31
3317,0.31
3318,0.31
3319,0.31
3320,0.31
3321,0.31
3322,0.31
3323,0.31
3324,0.31
3325,0.31
3326,0.31
3327,0.31
3328,0.31
3329,0.31
3330,0.31
3331,0.31
3332,0.31
3333,0.31
3334,0.31
3335,0.31
3336,0.31
3337,0.31
3338,0.31
3339,0.31
3340,0.31
3341,0.31
3342,0.31
3343,0.31
3344,0.31
3345,0.31
3346,0.31
3347,0.31
3348,0.31
3349,0.31
3350,0.31
3351,0.31
3352,0.31
3353,0.31
3354,0.31
3355,0.31
3356,0.31
3357,0.31
3358,0.31
3359,0.31
3360,0.31
3361,0.31
3362,0.31
3363,0.31
3364,0.31
3365,0.31
3366,0.31
3367,0.31
3368,0.31
3369,0.31
3370,0.31
3371,0.31
3372,0.31
3373,0.31
3374,0.31
3375,0.31
3376,0.31
3377,0.31
3378,0.31
3379,0.31
3380,0.31
3381,0.31
3382,0.31
3383,0.31
3384,0.31
3385,0.31
3386,0.31
3387,0.31
3388,0.31
3389,0.31
3390,0.31
3391,0.31
3392,0.31
3393,0.31
3394,0.31
3395,0.31
3396,0.31
3397,0.31
3398,0.31
3399,0.31
3400,0.31
3401,0.31
3402,0.31
3403,0.31
3404,0.31
3405,0.31
3406,0.31
3407,0.31
3408,0.31
3409,0.31
3410,0.31
3411,0.31
3412,0.31
3413,0.31
3414,0.31
3415,0.31
3416,0.31
3417,0.31
3418,0.31
3419,0.31
3420,0.31
3421,0.31
3422,0.31
3423,0.31
3424,0.31
3425,0.31
3426,0.31
3427,0.31
3428,0.31
3429,0.31
3430,0.31
3431,0.31
3432,0.31
3433,0.31
3434,0.31
3435,0.31
3436,0.31
3437,0.31
3438,0.31
3439,0.31
3440,0.31
3441,0.31
3442,0.31
3443,0.31
3444,0.31
3445,0.31
3446,0.31
3447,0.31
3448,0.31
3449,0.31
3450,0.31
3451,0.31
3452,0.31
3453,0.31
3454,0.31
3455,0.31
3456,0.31
3457,0.31
3458,0.31
3459,0.31
3460,0.31
3461,0.31
3462,0.31
3463,0.31
3464,0.31
3465,0.31
3466,0.31
3467,0.31
3468,0.31
3469,0.31
3470,0.31
3471,0.31
3472,0.31
3473,0.31
3474,0.31
3475,0.31
3476,0.31
3477,0.31
3478,0.31
3479,0.31
3480,0.31
3481,0.31
3482,0.31
3483,0.31
3484,0.31
3485,0.31
3486,0.31
3487,0.31
3488,0.31
3489,0.31
3490,0.31
3491,0.31
3492,0.31
3493,0.31
3494,0.31
3495,0.31
3496,0.31
3497,0.31
3498,0.31
3499,0.31
3500,0.31
3501,0.31
3502,0.31
3503,0.31
3504,0.31
3505,0.31
3506,0.31
3507,0.31
3508,0.31
3509,0.31
3510,0.31
3511,0.31
3512,0.31
3513,0.31
3514,0.31
3515,0.31
3516,0.31
3517,0.31
3518,0.31
3519,0.31
3520,0.31
3521,0.31
3522,0.31
3523,0.31
3524,0.31
3525,0.31
3526,0.31
3527,0.31
3528,0.31
3529,0.31
3530,0.31
3531,0.31
3532,0.31
3533,0.31
3534,0.31
3535,0.31
3536,0.31
3537,0.31
3538,0.31
3539,0.31
3540,0.31
3541,0.31
3542,0.31
3543,0.31
3544,0.31
3545,0.31
3546,0.31
3547,0.31
3548,0.31
3549,0.31
3550,0.31
3551,0.31
3552,0.31
3553,0.31
3554,0.31
3555,0.31
3556,0.31
3557,0.31
3558,0.31
3559,0.31
3560,0.31
3561,0.31
3562,0.31
3563,0.31
3564,0.31
3565,0.31
3566,0.31
3567,0.31
3568,0.31
3569,0.31
3570,0.31
3571,0.31
3572,0.31
3573,0.31
3574,0.31
3575,0.31
3576,0.31
3577,0.31
3578,0.31
3579,0.31
3580,0.31
3581,0.31
3582,0.31
3583,0.31
3584,0.31
3585,0.31
3586,0.31
3587,0.31
3588,0.31
3589,0.31
3590,0.31
3591,0.31
3592,0.31
3593,0.31
3594,0.31
3595,0.31
3596,0.31
3597,0.31
3598,0.31
3599,0.31
3600,0.31
3601,0.31
3602,0.31
3603,0.31
3604,0.31
3605,0.31
3606,0.31
3607,0.31
3608,0.31
3609,0.31
3610,0.31
3611,0.31
3612,0.31
3613,0.31
3614,0.31
3615,0.31
3616,0.31
3617,0.31
3618,0.31
3619,0.31
3620,0.31
3621,0.31
3622,0.31
3623,0.31
3624,0.31
3625,0.31
3626,0.31
3627,0.31
3628,0.31
3629,0.31
3630,0.31
3631,0.31
3632,0.31
3633,0.31
3634,0.31
3635,0.31
3636,0.31
3637,0.31
3638,0.31
3639,0.31
3640,0.31
3641,0.31
3642,0.31
3643,0.31
3644,0.31
3645,0.31
3646,0.31
3647,0.31
3648,0.31
3649,0.31
3650,0.31
3651,0.31
3652,0.31
3653,0.31
3654,0.31
3655,0.31
3656,0.31
3657,0.31
3658,0.31
3659,0.31
3660,0.31
3661,0.31
3662,0.31
3663,0.31
3664,0.31
3665,0.31
3666,0.31
3667,0.31
3668,0.31
3669,0.31
3670,0.31
3671,0.31
3672,0.31
3673,0.31
3674,0.31
3675,0.31
3676,0.31
3677,0.31
3678,0.31
3679,0.31
3680,0.31
3681,0.31
3682,0.31
3683,0.31
3684,0.31
3685,0.31
3686,0.31
3687,0.31
3688,0.31
3689,0.31
3690,0.31
3691,0.31
3692,0.31
3693,0.31
3694,0.31
3695,0.31
3696,0.31
3697,0.31
3698,0.31
3699,0.31
3700,0.31
3701,0.31
3702,0.31
3703,0.31
3704,0.31
3705,0.31
3706,0.31
3707,0.31
3708,0.31
3709,0.31
3710,0.31
3711,0.31
3712,0.31
3713,0.31
3714,0.31
3715,0.31
3716,0.31
3717,0.31
3718,0.31
3719,0.31
3720,0.31
3721,0.31
3722,0.31
3723,0.31
3724,0.31
3725,0.31
3726,0.31
3727,0.31
3728,0.31
3729,0.31
3730,0.31
3731,0.31
3732,0.31
3733,0.31
3734,0.31
3735,0.31
3736,0.31
3737,0.31
3738,0.31
3739,0.31
3740,0.31
3741,0.31
3742,0.31
3743,0.31
3744,0.31
3745,0.31
3746,0.31
3747,0.31
3748,0.31
3749,0.31
3750,0.31
3751,0.31
3752,0.31
3753,0.31
3754,0.31
3755,0.31
3756,0.31
3757,0.31
3758,0.31
3759,0.31
3760,0.31
3761,0.31
3762,0.31
3763,0.31
3764,0.31
3765,0.31
3766,0.31
3767,0.31
3768,0.31
3769,0.31
3770,0.31
3771,0.31
3772,0.31
3773,0.31
3774,0.31
3775,0.31
3776,0.31
3777,0.31
3778,0.31
3779,0.31
3780,0.31
3781,0.31
3782,0.31
3783,0.31
3784,0.31
3785,0.31
3786,0.31
3787,0.31
3788,0.31
3789,0.31
3790,0.31
3791,0.31
3792,0.31
3793,0.31
3794,0.31
3795,0.31
3796,0.31
3797,0.31
3798,0.31
3799,0.31
3800,0.31
3801,0.31
3802,0.31
3803,0.31
3804,0.31
3805,0.31
3806,0.31
3807,0.31
3808,0.31
3809,0.31
3810,0.31
3811,0.31
3812,0.31
3813,0.31
3814,0.31
3815,0.31
3816,0.31
3817,0.31
3818,0.31
3819,0.31
3820,0.31
3821,0.31
3822,0.31
3823,0.31
3824,0.31
3825,0.31
3826,0.31
3827,0.31
3828,0.31
3829,0.31
3830,0.31
3831,0.31
3832,0.31
3833,0.31
3834,0.31
3835,0.31
3836,0.31
3837,0.31
3838,0.31
3839,0.31
3840,0.31
3841,0.31
3842,0.31
3843,0.31
3844,0.31
3845,0.31
3846,0.31
3847,0.31
3848,0.31
3849,0.31
3850,0.31
3851,0.31
3852,0.31
3853,0.31
3854,0.31
3855,0.31
3856,0.31
3857,0.31
3858,0.31
3859,0.31
3860,0.31
3861,0.31
3862,0.31
3863,0.31
3864,0.31
3865,0.31
3866,0.31
3867,0.31
3868,0.31
3869,0.31
3870,0.31
3871,0.31
3872,0.31
3873,0.31
3874,0.31
3875,0.31
3876,0.31
3877,0.31
3878,0.31
3879,0.31
3880,0.31
3881,0.31
3882,0.31
3883,0.31
3884,0.31
3885,0.31
3886,0.31
3887,0.31
3888,0.31
3889,0.31
3890,0.31
3891,0.31
3892,0.31
3893,0.31
3894,0.31
3895,0.31
3896,0.31
3897,0.31
3898,0.31
3899,0.31
3900,0.31
3901,0.31
3902,0.31
3903,0.31
3904,0.31
3905,0.31
3906,0.31
3907,0.31
3908,0.31
3909,0.31
3910,0.31
3911,0.31
3912,0.31
3913,0.31
3914,0.31
3915,0.31
3916,0.31
3917,0.31
3918,0.31
3919,0.31
3920,0.31
3921,0.31
3922,0.31
3923,0.31
3924,0.31
3925,0.31
3926,0.31
3927,0.31
3928,0.31
3929,0.31
3930,0.31
3931,0.31
3932,0.31
3933,0.31
3934,0.31
3935,0.31
3936,0.31
3937,0.31
3938,0.31
3939,0.31
3940,0.31
3941,0.31
3942,0.31
3943,0.31
3944,0.31
3945,0.31
3946,0.31
3947,0.31
3948,0.31
3949,0.31
3950,0.31
3951,0.31
3952,0.31
3953,0.31
3954,0.31
3955,0.31
3956,0.31
3957,0.31
3958,0.31
3959,0.31
3960,0.31
3961,0.31
3962,0.31
3963,0.31
3964,0.31
3965,0.31
3966,0.31
3967,0.31
3968,0.31
3969,0.31
3970,0.31
3971,0.31
3972,0.31
3973,0.31
3974,0.31
3975,0.31
3976,0.31
3977,0.31
3978,0.31
3979,0.31
3980,0.31
3981,0.31
3982,0.31
3983,0.31
3984,0.31
3985,0.31
3986,0.31
3987,0.31
3988,0.31
3989,0.31
3990,0.31
3991,0.31
3992,0.31
3993,0.31
3994,0.31
3995,0.31
3996,0.31
3997,0.31
3998,0.31
3999,0.31
4000,0.31
4001,0.31
4002,0.31
4003,0.31
4004,0.31
4005,0.31
4006,0.31
4007,0.31
4008,0.31
4009,0.31
4010,0.31
4011,0.31
4012,0.31
4013,0.31
4014,0.31
4015,0.31
4016,0.31
4017,0.31
4018,0.31
4019,0.31
4020,0.31
4021,0.31
4022,0.31
4023,0.31
4024,0.31
4025,0.31
4026,0.31
4027,0.31
4028,0.31
4029,0.31
4030,0.31
4031,0.31
4032,0.31
4033,0.31
4034,0.31
4035,0.31
4036,0.31
4037,0.31
4038,0.31
4039,0.31
4040,0.31
4041,0.31
4042,0.31
4043,0.31
4044,0.31
4045,0.31
4046,0.31
4047,0.31
4048,0.31
4049,0.31
4050,0.31
4051,0.31
4052,0.31
4053,0.31
4054,0.31
4055,0.31
4056,0.31
4057,0.31
4058,0.31
4059,0.31
4060,0.31
4061,0.31
4062,0.31
4063,0.31
4064,0.31
4065,0.31
4066,0.31
4067,0.31
4068,0.31
4069,0.31
4070,0.31
4071,0.31
4072,0.31
4073,0.31
4074,0.31
4075,0.31
4076,0.31
4077,0.31
4078,0.31
4079,0.31
4080,0.31
4081,0.31
4082,0.31
4083,0.31
4084,0.31
4085,0.31
4086,0.31
4087,0.31
4088,0.31
4089,0.31
4090,0.31
4091,0.31
4092,0.31
4093,0.31
4094,0.31
4095,0.31
4096,0.31
4097,0.31
4098,0.31
4099,0.31
4100,0.31
4101,0.31
4102,0.31
4103,0.31
4104,0.31
4105,0.31
4106,0.31
4107,0.31
4108,0.31
4109,0.31
4110,0.31
4111,0.31
4112,0.31
4113,0.31
4114,0.31
4115,0.31
4116,0.31
4117,0.31
4118,0.31
4119,0.31
4120,0.31
4121,0.31
4122,0.31
4123,0.31
4124,0.31
4125,0.31
4126,0.31
4127,0.31
4128,0.31
4129,0.31
4130,0.31
4131,0.31
4132,0.31
4133,0.31
4134,0.31
